site,year,species,gear,length_cm
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,30
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Speargun,38
Test_FF_Site,2014,Caesio cuning,Speargun,42
Test_FF_Site,2014,Caesio cuning,Speargun,41
Test_FF_Site,2014,Caesio cuning,Speargun,43
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,32
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,49
Test_FF_Site,2014,Caesio cuning,Speargun,46
Test_FF_Site,2014,Caesio cuning,Speargun,32
Test_FF_Site,2014,Caesio cuning,Speargun,33
Test_FF_Site,2014,Caesio cuning,Speargun,33
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Trap,20
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Speargun,51
Test_FF_Site,2014,Caesio cuning,Speargun,63
Test_FF_Site,2014,Caesio cuning,Speargun,61
Test_FF_Site,2014,Caesio cuning,Speargun,58
Test_FF_Site,2014,Caesio cuning,Speargun,59
Test_FF_Site,2014,Caesio cuning,Speargun,75
Test_FF_Site,2014,Caesio cuning,Speargun,45
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,31
Test_FF_Site,2014,Caesio cuning,Speargun,31
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,32
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,32
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,33
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,19
Test_FF_Site,2014,Caesio cuning,Trap,21
Test_FF_Site,2014,Caesio cuning,Trap,21
Test_FF_Site,2014,Caesio cuning,Trap,19
Test_FF_Site,2014,Caesio cuning,Trap,20
Test_FF_Site,2014,Caesio cuning,Trap,22
Test_FF_Site,2014,Caesio cuning,Trap,19
Test_FF_Site,2014,Caesio cuning,Trap,19
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,22
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,22
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,18
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,16
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,36
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,40
Test_FF_Site,2014,Caesio cuning,Speargun,30
Test_FF_Site,2014,Caesio cuning,Speargun,36
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,35
Test_FF_Site,2014,Caesio cuning,Speargun,36
Test_FF_Site,2014,Caesio cuning,Speargun,35
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,37
Test_FF_Site,2014,Caesio cuning,Speargun,57
Test_FF_Site,2014,Caesio cuning,Speargun,48
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,30
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,18
Test_FF_Site,2014,Caesio cuning,Speargun,18
Test_FF_Site,2014,Caesio cuning,Speargun,17
Test_FF_Site,2014,Caesio cuning,Speargun,18
Test_FF_Site,2014,Caesio cuning,Speargun,18
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,71
Test_FF_Site,2014,Caesio cuning,Speargun,68
Test_FF_Site,2014,Caesio cuning,Speargun,75
Test_FF_Site,2014,Caesio cuning,Speargun,55
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,42
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,46
Test_FF_Site,2014,Caesio cuning,Speargun,46
Test_FF_Site,2014,Caesio cuning,Speargun,46
Test_FF_Site,2014,Caesio cuning,Speargun,45
Test_FF_Site,2014,Caesio cuning,Speargun,48
Test_FF_Site,2014,Caesio cuning,Speargun,49
Test_FF_Site,2014,Caesio cuning,Speargun,49
Test_FF_Site,2014,Caesio cuning,Speargun,50
Test_FF_Site,2014,Caesio cuning,Speargun,51
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,31
Test_FF_Site,2014,Caesio cuning,Speargun,33
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,84
Test_FF_Site,2014,Caesio cuning,Speargun,68
Test_FF_Site,2014,Caesio cuning,Speargun,64
Test_FF_Site,2014,Caesio cuning,Speargun,54
Test_FF_Site,2014,Caesio cuning,Speargun,57
Test_FF_Site,2014,Caesio cuning,Speargun,57
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,35
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,42
Test_FF_Site,2014,Caesio cuning,Speargun,43
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,32
Test_FF_Site,2014,Caesio cuning,Speargun,31
Test_FF_Site,2014,Caesio cuning,Speargun,30
Test_FF_Site,2014,Caesio cuning,Speargun,31
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,21
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,21
Test_FF_Site,2014,Caesio cuning,Trap,22
Test_FF_Site,2014,Caesio cuning,Trap,19
Test_FF_Site,2014,Caesio cuning,Trap,22
Test_FF_Site,2014,Caesio cuning,Trap,21
Test_FF_Site,2014,Caesio cuning,Trap,20
Test_FF_Site,2014,Caesio cuning,Trap,19
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,30
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,30
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,31
Test_FF_Site,2014,Caesio cuning,Speargun,33
Test_FF_Site,2014,Caesio cuning,Speargun,33
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,30
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,82
Test_FF_Site,2014,Caesio cuning,Speargun,87
Test_FF_Site,2014,Caesio cuning,Speargun,77
Test_FF_Site,2014,Caesio cuning,Speargun,51
Test_FF_Site,2014,Caesio cuning,Handline,20
Test_FF_Site,2014,Caesio cuning,Handline,24
Test_FF_Site,2014,Caesio cuning,Handline,24
Test_FF_Site,2014,Caesio cuning,Handline,24
Test_FF_Site,2014,Caesio cuning,Handline,21
Test_FF_Site,2014,Caesio cuning,Handline,24
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,46
Test_FF_Site,2014,Caesio cuning,Speargun,47
Test_FF_Site,2014,Caesio cuning,Speargun,37
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,5
Test_FF_Site,2014,Caesio cuning,Speargun,42
Test_FF_Site,2014,Caesio cuning,Speargun,38
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,42
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,32
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,2
Test_FF_Site,2014,Caesio cuning,Speargun,6
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Trap,34
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,32
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,34
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Handline,24
Test_FF_Site,2014,Caesio cuning,Handline,22
Test_FF_Site,2014,Caesio cuning,Handline,23
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,24
Test_FF_Site,2014,Caesio cuning,Handline,24
